date [yyyy-mm-dd HH:MM];J [mm/h];Q [mm/h];ET [mm/h];Cin [-];wi [-];measC_Q [-]
2015-05-16 10:00;0;0.003740087;0.34743319;-2.71;0.290093656;-999
2015-05-16 11:00;0;0.003690086;0.39106225;-2.71;0.28819922;-999
2015-05-16 12:00;0;0.00387509;0.45215553;-2.71;0.286010708;-999
2015-05-16 13:00;0;0.004250099;0.26823584;-2.71;0.284703034;-999
2015-05-16 14:00;0;0.0042751;0.19276704;-2.71;0.28375742;-999
2015-05-16 15:00;0;0.004030094;0.26017105;-2.71;0.282489506;-999
2015-05-16 16:00;0;0.004170097;0.1686524;-2.71;0.281660122;-999
2015-05-16 17:00;0;0.004430103;0.00294331;-2.71;0.281624737;-999
2015-05-16 18:00;0;0.004310101;0.00729898;-2.71;0.281569024;-999
2015-05-16 19:00;0;0.004230099;0.0006834;-2.71;0.281545444;-999
2015-05-16 20:00;0;0.004130096;0;-2.71;0.281525624;-999
2015-05-16 21:00;0;0.004025094;0;-2.71;0.281506307;-999
2015-05-16 22:00;0;0.003930092;0.00078859;-2.71;0.281483662;-999
2015-05-16 23:00;0;0.003900091;0.00259826;-2.71;0.281452476;-999
2015-05-17 00:00;0;0.00386009;0.00275772;-2.71;0.281420717;-999
2015-05-17 01:00;0;0.003735087;0.01582004;-2.71;0.281326871;-999
2015-05-17 02:00;0;0.003615084;0.00821353;-2.71;0.281270105;-999
2015-05-17 03:00;0;0.003645085;0.01187374;-2.71;0.281195629;-999
2015-05-17 04:00;0;0.003685086;0.00343643;-2.71;0.281161453;-999
2015-05-17 05:00;0;0.003755088;0.01172232;-2.71;0.281087176;-999
2015-05-17 06:00;0;0.003720087;0.08286091;-2.71;0.28067167;-999
2015-05-17 07:00;0;0.003705086;0.19082538;-2.71;0.279738109;-999
2015-05-17 08:00;0;0.003710087;0.2630621;-2.71;0.278457856;-999
2015-05-17 09:00;0;0.003795089;0.37278264;-2.71;0.276650641;-999
2015-05-17 10:00;0;0.003900091;0.47010751;-2.71;0.274375856;-999
2015-05-17 11:00;0;0.003915091;0.42352308;-2.71;0.27232456;-999
2015-05-17 12:00;0;0.004175097;0.46204004;-2.71;0.270087171;-999
2015-05-17 13:00;0;0.004540106;0.46394552;-2.71;0.267838886;-999
2015-05-17 14:00;0;0.004595107;0.335067;-2.71;0.266208831;-999
2015-05-17 15:00;0;0.004575107;0.27535861;-2.71;0.264865416;-999
2015-05-17 16:00;0;0.004750111;0.12691877;-2.71;0.264233531;-999
2015-05-17 17:00;0;0.004680109;0.02438867;-2.71;0.264094028;-999
2015-05-17 18:00;0;0.004575107;0.00149008;-2.71;0.264064921;-999
2015-05-17 19:00;0;0.004560106;0;-2.71;0.264043037;-999
2015-05-17 20:00;0;0.004470104;0;-2.71;0.264021585;-999
2015-05-17 21:00;0;0.004400103;0;-2.71;0.264000468;-999
2015-05-17 22:00;0;0.004465104;0;-2.71;0.26397904;-999
2015-05-17 23:00;0;0.004380102;0;-2.71;0.26395802;-999
2015-05-18 00:00;0;0.004345101;0;-2.71;0.263937167;-999
2015-05-18 01:00;0;0.0042701;0;-2.71;0.263916675;-999
2015-05-18 02:00;0;0.0042901;0;-2.71;0.263896087;-999
2015-05-18 03:00;0;0.0042801;0;-2.71;0.263875546;-999
2015-05-18 04:00;0;0.004205098;0;-2.71;0.263855366;-999
2015-05-18 05:00;0;0.004100096;0.00167969;-2.71;0.263827628;-999
2015-05-18 06:00;0;0.003885091;0.06466438;-2.71;0.263498656;-999
2015-05-18 07:00;0;0.00386509;0.18626938;-2.71;0.262586192;-999
2015-05-18 08:00;0;0.003880091;0.24794087;-2.71;0.261377691;-999
2015-05-18 09:00;0;0.003935092;0.35721452;-2.71;0.259644516;-999
2015-05-18 10:00;0;0.003890091;0.46469458;-2.71;0.257395756;-999
2015-05-18 11:00;0;0.003945092;0.43221298;-2.71;0.255302612;-999
2015-05-18 12:00;0;0.004390102;0.47713045;-2.71;0.252991772;-999
2015-05-18 13:00;0;0.004570107;0.48348808;-2.71;0.250649558;-999
2015-05-18 14:00;0;0.004500105;0.36125462;-2.71;0.248894283;-999
2015-05-18 15:00;0;0.004530106;0.32730371;-2.71;0.247301797;-999
2015-05-18 16:00;0;0.00469511;0.23013964;-2.71;0.246174813;-999
2015-05-18 17:00;0;0.004660109;0.02890045;-2.71;0.246013755;-999
2015-05-18 18:00;0;0.004525106;0.00302572;-2.71;0.245977518;-999
2015-05-18 19:00;0;0.004520105;0;-2.71;0.245955826;-999
2015-05-18 20:00;0;0.004505105;0;-2.71;0.245934205;-999
2015-05-18 21:00;0;0.004450104;0;-2.71;0.245912849;-999
2015-05-18 22:00;0;0.004400103;0;-2.71;0.245891733;-999
2015-05-18 23:00;0;0.004395103;0;-2.71;0.245870641;-999
2015-05-19 00:00;0;0.004395103;0;-2.71;0.245849548;-999
2015-05-19 01:00;0;0.004380102;0;-2.71;0.245828528;-999
2015-05-19 02:00;0;0.004395103;0;-2.71;0.245807436;-999
2015-05-19 03:00;0;0.004355102;0;-2.71;0.245786535;-999
2015-05-19 04:00;0;0.004350102;0;-2.71;0.245765659;-999
2015-05-19 05:00;0.450253957;0.004345101;0.00110416;-2.71;0.248618936;-999
2015-05-19 06:00;0.303958367;0.004380102;0.01721029;-2.71;0.250434942;-999
2015-05-19 07:00;0.903016199;0.004390102;0.01311391;-2.71;0.256109797;-999
2015-05-19 08:00;0.155823439;0.004505105;0.0253193;-2.71;0.256926478;-999
2015-05-19 09:00;0.156775315;0.004450104;0.02945789;-2.71;0.257723562;-999
2015-05-19 10:00;1.205084067;0.004610108;0.02210464;-2.71;0.265273833;-999
2015-05-19 11:00;1.802810938;0.00514012;0.01222147;-2.71;0.276708229;-999
2015-05-19 12:00;0.908328643;0.006315147;0.03621149;-2.71;0.282263;-999
2015-05-19 13:00;2.713949076;0.006530152;0.02538094;-4.52;0.297946715;-999
2015-05-19 14:00;0.4;0.006590154;0.0098155;-4.52;0.299787603;-999
2015-05-19 15:00;2.8;0.006600154;0.01001784;-4.49;0.313145187;-999
2015-05-19 16:00;1.2;0.007030164;0.01322781;-4.49;0.318806826;-999
2015-05-19 17:00;1.4;0.00684516;0.00489368;-5.77;0.325469158;-999
2015-05-19 18:00;2.8;0.007210168;0.0018961;-5.77;0.338862791;-999
2015-05-19 19:00;0.2;0.007610178;0;-5.77;0.339786079;-999
2015-05-19 20:00;0;0.00642015;0;-7.18;0.339755268;-999
2015-05-19 21:00;0;0.005715133;0;-7.18;0.339727841;-999
2015-05-19 22:00;0.2;0.005405126;0;-7.18;0.340661711;-999
2015-05-19 23:00;0.2;0.005375125;0;-7.18;0.341595725;-999
2015-05-20 00:00;0.6;0.005605131;0;-7.18;0.344448255;-999
2015-05-20 01:00;0;0.005655132;0;-7.18;0.344421115;-999
2015-05-20 02:00;0;0.005460127;0;-5.28;0.344394912;-999
2015-05-20 03:00;0;0.005300124;0;-5.28;0.344369476;-999
2015-05-20 04:00;0;0.005240122;0;-5.28;0.344344329;-999
2015-05-20 05:00;0;0.005180121;0.002692482;-5.28;0.344302688;-999
2015-05-20 06:00;0;0.004995117;0.056044797;-5.28;0.343929415;-999
2015-05-20 07:00;0;0.004875114;0.118764823;-5.28;0.343165814;-999
2015-05-20 08:00;0;0.004905114;0.159633389;-5.28;0.342147354;-999
2015-05-20 09:00;0;0.004860113;0.230497929;-5.28;0.340687445;-999
2015-05-20 10:00;0;0.004930115;0.283656265;-5.28;0.338895889;-999
2015-05-20 11:00;0;0.005025117;0.24177963;-5.28;0.337364875;-999
2015-05-20 12:00;0;0.005220122;0.089754218;-5.28;0.336780427;-999
2015-05-20 13:00;0;0.005425127;0.060714207;-5.28;0.336375989;-999
2015-05-20 14:00;0;0.005395126;0.064129981;-5.28;0.335950405;-999
2015-05-20 15:00;0;0.005350125;0.051604445;-5.28;0.335603103;-999
2015-05-20 16:00;0;0.005240122;0.033214158;-5.28;0.335370948;-999
2015-05-20 17:00;0;0.005190121;0.015844837;-5.28;0.335247287;-999
2015-05-20 18:00;0;0.005115119;0.006129924;-5.28;0.335184534;-999
2015-05-20 19:00;0;0.004945115;0;-5.28;0.335160802;-999
2015-05-20 20:00;0;0.004820112;0;-5.28;0.33513767;-999
2015-05-20 21:00;0;0.004670109;0;-5.28;0.335115258;-999
2015-05-20 22:00;0;0.004620108;0;-5.28;0.335093086;-999
2015-05-20 23:00;0;0.004505105;0;-5.28;0.335071466;-999
2015-05-21 00:00;0;0.004350102;0;-5.28;0.335050589;-999
2015-05-21 01:00;0;0.004135096;0;-5.28;0.335030745;-999
2015-05-21 02:00;0;0.003965093;0.00024918;-5.28;0.335010163;-999
2015-05-21 03:00;0;0.00387009;0;-5.28;0.33499159;-999
2015-05-21 04:00;0;0.003765088;0;-5.28;0.334973522;-999
2015-05-21 05:00;0;0.003740087;0.003474586;-5.28;0.334933917;-999
2015-05-21 06:00;0;0.003585084;0.053016464;-5.28;0.334586286;-999
2015-05-21 07:00;0;0.003715087;0.122948256;-5.28;0.333802178;-999
2015-05-21 08:00;0;0.003775088;0.161698021;-5.28;0.332776273;-999
2015-05-21 09:00;0;0.004095096;0.233746552;-5.28;0.331299789;-999
2015-05-21 10:00;0;0.004380102;0.301002887;-5.28;0.329402759;-999
2015-05-21 11:00;0;0.004440104;0.272316783;-5.28;0.327684228;-999
2015-05-21 12:00;0;0.005020117;0.298824241;-5.28;0.325797705;-999
2015-05-21 13:00;0;0.005030117;0.295655583;-5.28;0.323930883;-999
2015-05-21 14:00;0;0.004810112;0.215778786;-5.28;0.322562951;-999
2015-05-21 15:00;0;0.004815112;0.177152837;-5.28;0.321435733;-999
2015-05-21 16:00;0;0.00514012;0.124525878;-5.28;0.320634954;-999
2015-05-21 17:00;0;0.004855113;0.008191976;-5.28;0.320560597;-999
2015-05-21 18:00;0;0.004580107;0.003793929;-5.28;0.320514972;-999
2015-05-21 19:00;0;0.004415103;0.001650364;-5.28;0.320483497;-999
2015-05-21 20:00;0;0.0042801;0.000305413;-5.28;0.320461053;-999
2015-05-21 21:00;0;0.004175097;0;-5.28;0.320441017;-999
2015-05-21 22:00;0;0.004070095;0;-5.28;0.320421484;-999
2015-05-21 23:00;0;0.003930092;0;-5.28;0.320402624;-999
2015-05-22 00:00;0;0.003895091;0;-5.28;0.320383931;-999
2015-05-22 01:00;0;0.00384509;0;-5.28;0.320365478;-999
2015-05-22 02:00;0;0.003720087;0;-5.28;0.320347625;-999
2015-05-22 03:00;0;0.003580084;0;-5.28;0.320330444;-999
2015-05-22 04:00;0;0.003565083;0.000448833;-5.28;0.320310538;-999
2015-05-22 05:00;0;0.003515082;0.012280484;-5.28;0.32021713;-999
2015-05-22 06:00;0;0.003475081;0.063976759;-5.28;0.319801716;-999
2015-05-22 07:00;0;0.003575083;0.128637086;-5.28;0.318982825;-999
2015-05-22 08:00;0;0.003670086;0.159140189;-5.28;0.317973366;-999
2015-05-22 09:00;0;0.00386009;0.223952706;-5.28;0.316559049;-999
2015-05-22 10:00;0;0.004010094;0.299168346;-5.28;0.314675229;-999
2015-05-22 11:00;0;0.004090095;0.278584452;-5.28;0.312919314;-999
2015-05-22 12:00;0;0.004660109;0.309196927;-5.28;0.310969871;-999
2015-05-22 13:00;0;0.00472511;0.317025709;-5.28;0.308971323;-999
2015-05-22 14:00;0;0.004485105;0.232205042;-5.28;0.307502574;-999
2015-05-22 15:00;0;0.004560106;0.196704416;-5.28;0.306254724;-999
2015-05-22 16:00;0;0.004940115;0.137417188;-5.28;0.305374559;-999
2015-05-22 17:00;0;0.004670109;0.020344001;-5.28;0.305225352;-999
2015-05-22 18:00;0;0.004405103;0.00756361;-5.28;0.305157072;-999
2015-05-22 19:00;0;0.004205098;0.001700922;-5.28;0.30512629;-999
2015-05-22 20:00;0;0.004055095;0.000387441;-5.28;0.305104415;-999
2015-05-22 21:00;0;0.004010094;0;-5.28;0.30508517;-999
2015-05-22 22:00;0;0.003910091;0.007066798;-5.28;0.305022361;-999
2015-05-22 23:00;0;0.003880091;0;-5.28;0.305003741;-999
2015-05-23 00:00;0;0.00384009;6.7067E-06;-5.28;0.30498527;-999
2015-05-23 01:00;0;0.00384509;0;-5.28;0.304966817;-999
2015-05-23 02:00;0;0.00387509;0;-5.28;0.30494822;-999
2015-05-23 03:00;0;0.00387509;0;-5.28;0.304929624;-999
2015-05-23 04:00;0;0.003820089;0.002893683;-5.28;0.304893256;-999
2015-05-23 05:00;0;0.003645085;0.013736869;-5.28;0.304790148;-999
2015-05-23 06:00;0;0.003660085;0.035304069;-5.28;0.304552549;-999
2015-05-23 07:00;0;0.003725087;0.119504108;-5.28;0.303789859;-999
2015-05-23 08:00;0;0.003800089;0.16467786;-5.28;0.302745263;-999
2015-05-23 09:00;0;0.003925092;0.243751916;-5.28;0.301207235;-999
2015-05-23 10:00;0;0.004080095;0.314856865;-5.28;0.2992253;-999
2015-05-23 11:00;0;0.004155097;0.283865205;-5.28;0.297436161;-999
2015-05-23 12:00;0;0.004675109;0.316108439;-5.28;0.295443569;-999
2015-05-23 13:00;0;0.004765111;0.328418845;-5.28;0.293373821;-999
2015-05-23 14:00;0;0.004435103;0.223616855;-5.28;0.291958838;-999
2015-05-23 15:00;0;0.004500105;0.166757452;-5.28;0.290897921;-999
2015-05-23 16:00;0;0.004650109;0.088003747;-5.28;0.290350816;-999
2015-05-23 17:00;0;0.004415103;0.05271225;-5.28;0.290076659;-999
2015-05-23 18:00;0;0.0042701;0.01803104;-5.28;0.289969635;-999
2015-05-23 19:00;0;0.004095096;0;-5.28;0.289949982;-999
2015-05-23 20:00;0;0.003985093;0.00281869;-5.28;0.289917331;-999
2015-05-23 21:00;0;0.003960092;0.00304716;-5.28;0.289883702;-999
2015-05-23 22:00;0;0.003975093;0.00565547;-5.28;0.289837485;-999
2015-05-23 23:00;0;0.004000093;0.00827785;-5.28;0.289778562;-999
2015-05-24 00:00;0;0.003975093;0.00729831;-5.28;0.289724461;-999
2015-05-24 01:00;0;0.003920091;0.00064253;-5.28;0.289702565;-999
2015-05-24 02:00;0;0.003895091;0.00019229;-5.28;0.289682949;-999
2015-05-24 03:00;0;0.003835089;0;-5.28;0.289664544;-999
2015-05-24 04:00;0;0.003795089;0.00429537;-5.28;0.289625718;-999
2015-05-24 05:00;0;0.003720087;0.0212859;-5.28;0.289505713;-999
2015-05-24 06:00;0;0.003695086;0.08231285;-5.28;0.289092957;-999
2015-05-24 07:00;0;0.003880091;0.13921863;-5.28;0.288406219;-999
2015-05-24 08:00;0;0.003975093;0.21734532;-5.28;0.287344092;-999
2015-05-24 09:00;0;0.004020094;0.29036996;-5.28;0.2859313;-999
2015-05-24 10:00;0;0.004120096;0.44499591;-5.28;0.28377597;-999
2015-05-24 11:00;0;0.004310101;0.33196557;-5.28;0.282162167;-999
2015-05-24 12:00;0;0.004450104;0.29037666;-5.28;0.28074728;-999
2015-05-24 13:00;0;0.004525106;0.23384608;-5.28;0.279603325;-999
2015-05-24 14:00;0;0.004545106;0.06524125;-5.28;0.279268417;-999
2015-05-24 15:00;0;0.004455104;0.06078106;-5.28;0.278955345;-999
2015-05-24 16:00;0;0.004385102;0.05352831;-5.28;0.278677416;-999
2015-05-24 17:00;0;0.004385102;0.01292765;-5.28;0.278594331;-999
2015-05-24 18:00;0;0.003960092;0;-5.28;0.278575327;-999
2015-05-24 19:00;0;0.003605084;0;-5.28;0.278558026;-999
2015-05-24 20:00;0;0.003395079;0;-5.28;0.278541732;-999
2015-05-24 21:00;0;0.003275076;0;-5.28;0.278526015;-999
2015-05-24 22:00;0;0.003185074;0;-5.28;0.27851073;-999
2015-05-24 23:00;0;0.003140073;0;-5.28;0.278495661;-999
2015-05-25 00:00;0;0.003125073;0;-5.28;0.278480663;-999
2015-05-25 01:00;0;0.003120073;0.00019162;-5.28;0.27846477;-999
2015-05-25 02:00;0;0.003055071;0.00000469;-5.28;0.278450086;-999
2015-05-25 03:00;0;0.002880067;0;-5.28;0.278436265;-999
2015-05-25 04:00;0;0.002940069;0;-5.28;0.278422155;-999
2015-05-25 05:00;0;0.002965069;0.01991776;-5.28;0.278312339;-999
2015-05-25 06:00;0;0.003035071;0.10107888;-5.28;0.277812691;-999
2015-05-25 07:00;0;0.003220075;0.19091382;-5.28;0.276881034;-999
2015-05-25 08:00;0;0.003280077;0.234299;-5.28;0.27574088;-999
2015-05-25 09:00;0;0.003385079;0.32451852;-5.28;0.274167255;-999
2015-05-25 10:00;0;0.003510082;0.45362953;-5.28;0.27197342;-999
2015-05-25 11:00;0;0.003650085;0.34368722;-5.28;0.270306532;-999
2015-05-25 12:00;0;0.003920091;0.13567433;-5.28;0.269636611;-999
2015-05-25 13:00;0;0.003880091;0.17528406;-5.28;0.268776794;-999
2015-05-25 14:00;0;0.003800089;0.27396769;-5.28;0.267443773;-999
2015-05-25 15:00;0;0.00385009;0.26219177;-5.28;0.266167025;-999
2015-05-25 16:00;0;0.003995093;0.15185684;-5.28;0.265419085;-999
2015-05-25 17:00;0;0.003775088;0.02864853;-5.28;0.265263482;-999
2015-05-25 18:00;0;0.003555083;0.02979959;-5.28;0.265103411;-999
2015-05-25 19:00;0;0.003450081;0;-5.28;0.265086854;-999
2015-05-25 20:00;0;0.003290077;0;-5.28;0.265071065;-999
2015-05-25 21:00;0;0.003190074;0;-5.28;0.265055756;-999
2015-05-25 22:00;0;0.003135073;0;-5.28;0.26504071;-999
2015-05-25 23:00;0;0.003105072;0;-5.28;0.265025809;-999
2015-05-26 00:00;0;0.003105072;0;-5.28;0.265010908;-999
2015-05-26 01:00;0;0.003045071;0;-5.28;0.264996294;-999
2015-05-26 02:00;0;0.00300007;0;-5.28;0.264981897;-999
2015-05-26 03:00;0;0.002955069;0.00017018;-5.28;0.264966898;-999
2015-05-26 04:00;0;0.002935068;0;-5.28;0.264952813;-999
2015-05-26 05:00;0;0.002935068;0.00431078;-5.28;0.26491804;-999
2015-05-26 06:00;0;0.002905068;0.06644323;-5.28;0.264585234;-999
2015-05-26 07:00;0;0.00298007;0.2005377;-5.28;0.263608542;-999
2015-05-26 08:00;0;0.003060071;0.25306235;-5.28;0.262379399;-999
2015-05-26 09:00;0;0.003175074;0.35501424;-5.28;0.260660431;-999
2015-05-26 10:00;0;0.003260076;0.45576884;-5.28;0.258457529;-999
2015-05-26 11:00;0;0.003450081;0.42269697;-5.28;0.256412429;-999
2015-05-26 12:00;0;0.004100096;0.46848209;-5.28;0.254144484;-999
2015-05-26 13:00;0;0.0042951;0.46239715;-5.28;0.251904806;-999
2015-05-26 14:00;0;0.004135096;0.32827186;-5.28;0.250309569;-999
2015-05-26 15:00;0;0.004230099;0.27671938;-5.28;0.248961279;-999
2015-05-26 16:00;0;0.004080095;0.20136649;-5.28;0.247975331;-999
2015-05-26 17:00;0;0.003525082;0.03942213;-5.28;0.247769225;-999
2015-05-26 18:00;0;0.003195075;0.01426363;-5.28;0.24768544;-999
2015-05-26 19:00;0;0.00298507;0.00462099;-5.28;0.247648938;-999
2015-05-26 20:00;0;0.002905068;0.00646952;-5.28;0.247603949;-999
2015-05-26 21:00;0;0.002880067;0.00891904;-5.28;0.247547324;-999
2015-05-26 22:00;0;0.002875067;0.02109763;-5.28;0.247432278;-999
2015-05-26 23:00;0;0.002865067;0.00684137;-5.28;0.247385697;-999
2015-05-27 00:00;0;0.002840066;0.00442066;-5.28;0.247350852;-999
2015-05-27 01:00;0;0.002860067;0.00592079;-5.28;0.247308712;-999
2015-05-27 02:00;0;0.002840066;0;-5.28;0.247295083;-999
2015-05-27 03:00;0;0.002835066;0.00264985;-5.28;0.24726876;-999
2015-05-27 04:00;0;0.002800065;0.00294599;-5.28;0.247241185;-999
2015-05-27 05:00;0;0.002745064;0.02701775;-5.28;0.247098351;-999
2015-05-27 06:00;0;0.002715063;0.10414011;-5.28;0.246585548;-999
2015-05-27 07:00;0;0.002825066;0.19627382;-5.28;0.245630063;-999
2015-05-27 08:00;0;0.003050071;0.24937601;-5.28;0.244418658;-999
2015-05-27 09:00;0;0.003310077;0.36135311;-5.28;0.242668622;-999
2015-05-27 10:00;0;0.003470081;0.46803386;-5.28;0.240405852;-999
2015-05-27 11:00;0;0.003605084;0.42656622;-5.28;0.238341439;-999
2015-05-27 12:00;0;0.004150097;0.46481719;-5.28;0.236090843;-999
2015-05-27 13:00;0;0.004435103;0.4769596;-5.28;0.233780607;-999
2015-05-27 14:00;0;0.003950092;0.34737691;-5.28;0.232094571;-999
2015-05-27 15:00;0;0.003895091;0.28681695;-5.28;0.23069943;-999
2015-05-27 16:00;0;0.004200098;0.11915816;-5.28;0.230107428;-999
2015-05-27 17:00;0;0.003930092;0.01057863;-5.28;0.2300378;-999
2015-05-27 18:00;0;0.003725087;0;-5.28;0.230019923;-999
2015-05-27 19:00;0;0.003385079;0;-5.28;0.230003678;-999
2015-05-27 20:00;0;0.00301507;0;-5.28;0.229989209;-999
2015-05-27 21:00;0;0.003245076;0;-5.28;0.229973635;-999
2015-05-27 22:00;0;0.003300077;0;-5.28;0.229957798;-999
2015-05-27 23:00;0;0.003275076;0;-5.28;0.229942081;-999
2015-05-28 00:00;0;0.003255076;0;-5.28;0.22992646;-999
2015-05-28 01:00;0;0.003230075;0;-5.28;0.229910958;-999
2015-05-28 02:00;0;0.003190074;0;-5.28;0.229895649;-999
2015-05-28 03:00;0;0.003130073;0;-5.28;0.229880628;-999
2015-05-28 04:00;0;0.003090072;0;-5.28;0.229865798;-999
2015-05-28 05:00;0;0.003035071;0.00218018;-5.28;0.22984077;-999
2015-05-28 06:00;0;0.003025071;0.06795274;-5.28;0.229500144;-999
2015-05-28 07:00;0;0.003215075;0.16532116;-5.28;0.228691331;-999
2015-05-28 08:00;0;0.003320077;0.23619175;-5.28;0.227541902;-999
2015-05-28 09:00;0.2;0.003480081;0.34261455;-5.28;0.226840787;-7.74
2015-05-28 10:00;0;0.003595084;0.44183485;-5.28;0.224703147;-7.66
2015-05-28 11:00;0;0.003665086;0.42640676;-5.28;0.222639212;-999
2015-05-28 12:00;0;0.00386009;0.45996706;-5.28;0.220413283;-999
2015-05-28 13:00;0;0.003800089;0.47731939;-5.28;0.218104367;-999
2015-05-28 14:00;0;0.00344508;0.37678991;-5.28;0.216279601;-999
2015-05-28 15:00;0;0.003265076;0.28368738;-5.28;0.214902503;-999
2015-05-28 16:00;0;0.003280077;0.16908254;-5.28;0.214075326;-999
2015-05-28 17:00;0;0.003055071;0.01543278;-5.28;0.213986602;-7.81
2015-05-28 18:00;0;0.002905068;0;-5.28;0.213972661;-999
2015-05-28 19:00;0;0.002710063;0;-5.28;0.213959655;-999
2015-05-28 20:00;0;0.002520059;0;-5.28;0.213947561;-999
2015-05-28 21:00;0;0.002520059;0;-5.28;0.213935467;-999
2015-05-28 22:00;0;0.00256006;0;-5.28;0.213923181;-999
2015-05-28 23:00;0;0.00255006;0;-5.28;0.213910943;-999
2015-05-29 00:00;0;0.002600061;0;-5.28;0.213898466;-999
2015-05-29 01:00;0;0.002630061;0;-5.28;0.213885844;-999
2015-05-29 02:00;0;0.002645062;0;-5.28;0.21387315;-999
2015-05-29 03:00;0;0.002655062;0;-5.28;0.213860408;-999
2015-05-29 04:00;0;0.002640062;0;-5.28;0.213847738;-999
2015-05-29 05:00;0;0.002655062;0;-5.28;0.213834997;-999
2015-05-29 06:00;0;0.002620061;0.06822074;-5.28;0.213495028;-999
2015-05-29 07:00;0;0.002765065;0.17632457;-5.28;0.212635569;-999
2015-05-29 08:00;0;0.002905068;0.23037414;-5.28;0.21151605;-999
2015-05-29 09:00;0;0.003190074;0.34585266;-5.28;0.209840978;-999
2015-05-29 10:00;0;0.003545083;0.39515059;-5.28;0.207927618;-999
2015-05-29 11:00;0;0.003635085;0.17789706;-5.28;0.207056436;-999
2015-05-29 12:00;0;0.003935092;0.31090278;-5.28;0.205545514;-999
2015-05-29 13:00;0;0.004115096;0.23060797;-5.28;0.204419067;-999
2015-05-29 14:00;0;0.003835089;0.19000865;-5.28;0.203488802;-999
2015-05-29 15:00;0;0.003730087;0.22128291;-5.28;0.202408953;-999
2015-05-29 16:00;0;0.00387009;0.11770627;-5.28;0.201825503;-999
2015-05-29 17:00;0;0.003500082;0.00992739;-5.28;0.201761064;-999
2015-05-29 18:00;0;0.003285077;0;-5.28;0.201745298;-999
2015-05-29 19:00;0;0.003285077;0;-5.28;0.201729533;-999
2015-05-29 20:00;0.45;0.003290077;0;-5.28;0.204593173;-999
2015-05-29 21:00;0;0.003385079;0;-5.28;0.204576928;-999
2015-05-29 22:00;0;0.003370079;0;-5.28;0.204560754;-999
2015-05-29 23:00;0;0.003330078;0;-5.28;0.204544773;-999
2015-05-30 00:00;0;0.003195075;0;-5.28;0.20452944;-999
2015-05-30 01:00;0;0.003050071;0;-5.28;0.204514802;-999
2015-05-30 02:00;0;0.00298507;0;-5.28;0.204500477;-999
2015-05-30 03:00;0;0.002940069;0;-5.28;0.204486367;-999
2015-05-30 04:00;0;0.002950069;0;-5.28;0.20447221;-999
2015-05-30 05:00;0.15;0.002915068;0;-5.28;0.20541803;-999
2015-05-30 06:00;0;0.002895068;0.048837674;-5.28;0.205099754;-999
2015-05-30 07:00;0;0.003055071;0.130490714;-5.28;0.204271805;-999
2015-05-30 08:00;0;0.003135073;0.179563122;-5.28;0.203137627;-999
2015-05-30 09:00;0;0.003230075;0.182470219;-5.28;0.201984875;-999
2015-05-30 10:00;0;0.003310077;0.098930016;-5.28;0.201352406;-999
2015-05-30 11:00;0;0.003355078;0.188534796;-5.28;0.200389554;-999
2015-05-30 12:00;0;0.003480081;0.26589553;-5.28;0.199096807;-999
2015-05-30 13:00;0;0.003625085;0.36755463;-5.28;0.197315498;-999
2015-05-30 14:00;0;0.003615084;0.31891933;-5.28;0.19576764;-999
2015-05-30 15:00;0;0.003650085;0.17954526;-5.28;0.194888477;-999
2015-05-30 16:00;0;0.003550083;0.03229802;-5.28;0.19471644;-999
2015-05-30 17:00;7.6;0.005350125;0.00029681;-5.28;0.243159725;-999
2015-05-30 18:00;1.2;0.007800182;0.00762929;-4.18;0.248844536;-999
2015-05-30 19:00;1;0.006465151;0;-4.18;0.253612557;-999
2015-05-30 20:00;1.2;0.005940139;0;-3.9;0.259342908;-999
2015-05-30 21:00;0.2;0.005105119;0;-3.9;0.260278218;-999
2015-05-30 22:00;0;0.004545106;0;-3.9;0.260256406;-999
2015-05-30 23:00;0;0.003970093;0;-3.9;0.260237353;-999
2015-05-31 00:00;0;0.003605084;0;-3.9;0.260220052;-999
2015-05-31 01:00;0;0.003465081;0;-3.9;0.260203423;-999
2015-05-31 02:00;0;0.003340078;0;-3.9;0.260187394;-999
2015-05-31 03:00;0;0.003265076;0;-3.9;0.260171725;-999
2015-05-31 04:00;0;0.003180074;0;-3.9;0.260156463;-999
